ISBN	title	author	price	amazon-url9784873115658	リーダブルコード	Dustin Boswell (著), Trevor Foucher (著), 須藤 功平 (解説), 角 征典 (翻訳) 	2520	http://www.amazon.co.jp/dp/4873115655/
9784839924027	アジャイルな見積りと計画づくり	Mike Cohn (著), マイク コーン (著), 安井 力 (翻訳), 角谷 信太郎 (翻訳) 	3360	http://www.amazon.co.jp/dp/4839924023/
9784894712287	リファクタリング	マーチン ファウラー (著), Martin Fowler (原著), 児玉 公信 (翻訳), 平澤 章 (翻訳), 友野 晶夫 (翻訳), 梅沢 真史 (翻訳) 	5040	http://www.amazon.co.jp/dp/4894712288/
9784798116839	レガシーコード改善ガイド	マイケル・C・フェザーズ (著), ウルシステムズ株式会社 (監修), 平澤 章 (翻訳), 越智 典子 (翻訳), 稲葉 信之 (翻訳), 田村 友彦 (翻訳), 小堀 真義 (翻訳) 	4410	http://www.amazon.co.jp/dp/4798116831/
9784048676885	Clean Code	Clean Code	5040	http://www.amazon.co.jp/dp/4048676881/
9784894712287	Joel on Software	Joel Spolsky (著), 青木 靖 (翻訳) 	2940	http://www.amazon.co.jp/dp/4274066304/
9784797361193	体系的に学ぶ 安全なWebアプリケーションの作り方	徳丸 浩	3360	http://www.amazon.co.jp/dp/4797361190/
9784894711631	計算機プログラムの構造と解釈	ジェラルド・ジェイ サスマン (著), ジュリー サスマン (著), ハロルド エイブルソン (著), Gerald Jay Sussman (原著), Julie Sussman (原著), Harold Abelson (原著), 和田 英一 (翻訳)	4830	http://www.amazon.co.jp/dp/489471163X/
9784274065972	ハッカーと画家	ポール グレアム (著), Paul Graham (原著), 川合 史朗 (翻訳)	2520	http://www.amazon.co.jp/dp/4274065979/
9784894717114	テスト駆動開発入門	ケント ベック (著), Kent Beck (原著), 長瀬 嘉秀 (翻訳), テクノロジックアート (翻訳)	3150	http://www.amazon.co.jp/dp/4894717115/
